step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
105,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
106,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
107,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
108,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
109,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
110,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
111,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
112,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
113,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
114,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
115,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
116,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
117,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
118,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
119,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
120,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
121,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
122,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
123,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
124,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
125,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
126,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
127,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
128,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
129,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
130,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
131,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
132,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
133,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
134,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
135,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
136,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
137,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
138,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
139,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
140,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
141,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
142,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
143,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
144,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
145,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
146,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
147,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
148,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
149,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
150,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
151,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
152,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
153,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
154,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
