step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
130,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
131,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
132,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
133,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
134,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
135,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
136,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
137,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
138,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
139,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
140,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
141,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
142,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
143,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
144,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
145,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
146,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
147,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
148,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
149,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
150,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
151,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
152,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
153,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
154,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
155,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
156,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
157,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
158,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
159,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
160,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
161,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
162,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
163,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
164,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
165,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
166,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
167,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
168,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
169,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
170,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
171,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
172,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
173,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
174,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
175,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
176,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
177,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
178,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
179,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
180,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
181,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
182,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
183,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
184,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
185,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
186,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
187,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
188,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
189,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
190,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
191,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
192,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
193,3,"(-1, 0)","(5, 2)","(-1, 0)",onion,"(2, 3)","(1, 0)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty",0.0,9.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,0.0,9.0,False,"(5, 2)",onion,"(2, 3)",,"(4, 2):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):empty"
