step,ego_action,partner_action,reward,total_return,sparse_return,deliveries,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,pots,objects
198,interact,0,-0.04811999999999976,48.73668000000002,0.0,0.0,"(2, 1)","(0, -1)",,"(5, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
199,"(-1, 0)",2,-0.06012000000000057,48.67656000000002,0.0,0.0,"(1, 1)","(-1, 0)",,"(6, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
200,"(0, 1)",1,-0.06012000000000057,48.616440000000026,0.0,0.0,"(1, 2)","(0, 1)",,"(6, 2)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
201,interact,1,-0.06012000000000057,48.55632000000003,0.0,0.0,"(1, 2)","(0, 1)",,"(6, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
202,"(-1, 0)",3,-0.06012000000000057,48.49620000000003,0.0,0.0,"(1, 2)","(-1, 0)",,"(5, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
203,"(0, 1)",3,-0.06012000000000057,48.43608000000003,0.0,0.0,"(1, 3)","(0, 1)",,"(4, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
204,"(-1, 0)",1,-0.06012000000000057,48.375960000000035,0.0,0.0,"(1, 3)","(-1, 0)",,"(4, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
205,"(0, 1)",5,-0.06012000000000057,48.31584000000004,0.0,0.0,"(1, 3)","(0, 1)",,"(4, 3)","(0, 1)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
206,"(-1, 0)",2,-0.06012000000000057,48.25572000000004,0.0,0.0,"(1, 3)","(-1, 0)",,"(5, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
207,"(-1, 0)",2,-0.06012000000000057,48.19560000000004,0.0,0.0,"(1, 3)","(-1, 0)",,"(6, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
208,"(-1, 0)",0,-0.06012000000000057,48.135480000000044,0.0,0.0,"(1, 3)","(-1, 0)",,"(6, 2)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
209,"(-1, 0)",0,-0.06012000000000057,48.075360000000046,0.0,0.0,"(1, 3)","(-1, 0)",,"(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
210,"(-1, 0)",3,-0.06012000000000057,48.01524000000005,0.0,0.0,"(1, 3)","(-1, 0)",,"(5, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
211,"(0, 1)",3,-0.06012000000000057,47.95512000000005,0.0,0.0,"(1, 3)","(0, 1)",,"(4, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
212,"(0, -1)",0,-0.06012000000000057,47.89500000000005,0.0,0.0,"(1, 2)","(0, -1)",,"(4, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
213,interact,5,3.2962800000000003,51.191280000000056,0.0,0.0,"(1, 2)","(0, -1)",,"(4, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
214,interact,2,-0.06371999999999964,51.12756000000006,0.0,0.0,"(1, 2)","(0, -1)",,"(5, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
215,"(-1, 0)",2,-0.06371999999999964,51.06384000000006,0.0,0.0,"(1, 2)","(-1, 0)",,"(6, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
216,interact,1,-0.06371999999999964,51.00012000000007,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(6, 2)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
217,interact,1,-0.06371999999999964,50.93640000000007,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(6, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
218,interact,3,-0.06371999999999964,50.872680000000074,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(5, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
219,interact,3,-0.06371999999999964,50.80896000000008,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(4, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
220,"(0, 1)",1,-0.06371999999999964,50.74524000000008,0.0,0.0,"(1, 3)","(0, 1)",dish,"(4, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
221,"(-1, 0)",5,-0.06371999999999964,50.681520000000084,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 3)","(0, 1)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
222,interact,2,-0.06371999999999964,50.61780000000009,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(5, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
223,"(-1, 0)",2,-0.06371999999999964,50.55408000000009,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(6, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
224,"(-1, 0)",0,-0.06371999999999964,50.490360000000095,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(6, 2)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
225,"(-1, 0)",0,-0.06371999999999964,50.4266400000001,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
226,"(-1, 0)",3,-0.06371999999999964,50.3629200000001,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(5, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
227,"(-1, 0)",3,-0.06371999999999964,50.299200000000106,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
228,interact,0,-0.06371999999999964,50.23548000000011,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 2, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 2, 0)"
229,interact,5,3.411479999999999,53.64696000000011,0.0,0.0,"(1, 3)","(-1, 0)",dish,"(4, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 3, 1)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 1)"
230,"(0, -1)",2,-0.06852000000000018,53.57844000000011,0.0,0.0,"(1, 2)","(0, -1)",dish,"(5, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 3, 2)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 2)"
231,"(0, 0)",2,-0.06852000000000018,53.50992000000011,0.0,0.0,"(1, 2)","(0, -1)",dish,"(6, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 3, 3)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 3)"
232,"(0, 0)",1,-0.06852000000000018,53.44140000000011,0.0,0.0,"(1, 2)","(0, -1)",dish,"(6, 2)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 3, 4)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 4)"
233,"(-1, 0)",1,-0.06852000000000018,53.37288000000011,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(6, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 3, 5)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 5)"
234,interact,3,-0.06852000000000018,53.30436000000011,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(5, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 3, 6)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 6)"
235,interact,3,-0.06852000000000018,53.23584000000011,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(4, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 3, 7)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 7)"
236,interact,1,-0.06852000000000018,53.16732000000011,0.0,0.0,"(1, 2)","(-1, 0)",dish,"(4, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 3, 8)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 8)"
237,"(0, -1)",5,-0.06852000000000018,53.09880000000011,0.0,0.0,"(1, 1)","(0, -1)",dish,"(4, 3)","(0, 1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 9)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 9)"
238,"(1, 0)",2,-0.06852000000000018,53.03028000000011,0.0,0.0,"(2, 1)","(1, 0)",dish,"(5, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 10)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 10)"
239,"(1, 0)",2,-0.06852000000000018,52.96176000000011,0.0,0.0,"(3, 1)","(1, 0)",dish,"(6, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 11)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 11)"
240,"(-1, 0)",0,-0.06852000000000018,52.89324000000011,0.0,0.0,"(2, 1)","(-1, 0)",dish,"(6, 2)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 12)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 12)"
241,interact,0,-0.06852000000000018,52.82472000000011,0.0,0.0,"(2, 1)","(-1, 0)",dish,"(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 13)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 13)"
242,"(1, 0)",0,-0.06852000000000018,52.75620000000011,0.0,0.0,"(3, 1)","(1, 0)",dish,"(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 14)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 14)"
243,"(1, 0)",3,-0.06852000000000018,52.687680000000114,0.0,0.0,"(4, 1)","(1, 0)",dish,"(5, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 15)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 15)"
244,"(0, -1)",0,-0.06852000000000018,52.619160000000115,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 16)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 16)"
245,interact,4,-0.06852000000000018,52.550640000000115,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 17)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 17)"
246,interact,4,-0.06852000000000018,52.482120000000116,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 18)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 18)"
247,interact,4,-0.06852000000000018,52.413600000000116,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 19)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 19)"
248,interact,4,0.52548,52.93908000000012,0.0,0.0,"(4, 1)","(0, -1)",dish,"(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 3, 20)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 3, 20)"
249,interact,4,5.281880000000001,58.22096000000012,0.0,0.0,"(4, 1)","(0, -1)","soup('onion', 3, 20)","(5, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20)"
250,"(-1, 0)",2,-0.13752000000000136,58.08344000000012,0.0,0.0,"(3, 1)","(-1, 0)","soup('onion', 3, 20)","(6, 1)","(1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20)"
251,"(-1, 0)",4,-0.13691999999999957,57.94652000000012,0.0,0.0,"(2, 1)","(-1, 0)","soup('onion', 3, 20)","(6, 1)","(1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20)"
252,"(-1, 0)",0,-0.1363199999999999,57.81020000000012,0.0,0.0,"(1, 1)","(-1, 0)","soup('onion', 3, 20)","(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20)"
253,interact,3,-0.07632000000000012,57.73388000000012,0.0,0.0,"(1, 1)","(-1, 0)","soup('onion', 3, 20)","(5, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20)"
254,"(0, 1)",3,-0.01692,57.71696000000012,0.0,0.0,"(1, 2)","(0, 1)","soup('onion', 3, 20)","(4, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20)"
255,"(0, -1)",0,-0.17195999999999997,57.54500000000012,0.0,0.0,"(1, 1)","(0, -1)","soup('onion', 3, 20)","(4, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):empty","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20)"
256,interact,5,3.2447999999999997,60.78980000000012,0.0,0.0,"(1, 1)","(0, -1)","soup('onion', 3, 20)","(4, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
257,"(1, 0)",5,-0.05543999999999975,60.73436000000012,0.0,0.0,"(2, 1)","(1, 0)","soup('onion', 3, 20)","(4, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
258,"(0, -1)",2,-0.11508000000000038,60.619280000000124,0.0,0.0,"(2, 1)","(0, -1)","soup('onion', 3, 20)","(5, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
259,interact,0,-0.11471999999999909,60.504560000000126,0.0,0.0,"(2, 1)","(0, -1)","soup('onion', 3, 20)","(5, 1)","(0, -1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
260,interact,2,-0.11435999999999992,60.39020000000013,0.0,0.0,"(2, 1)","(0, -1)","soup('onion', 3, 20)","(6, 1)","(1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
261,interact,1,-0.11400000000000077,60.27620000000013,0.0,0.0,"(2, 1)","(0, -1)","soup('onion', 3, 20)","(6, 2)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
262,"(-1, 0)",1,-0.17304000000000067,60.10316000000013,0.0,0.0,"(1, 1)","(-1, 0)","soup('onion', 3, 20)","(6, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
263,"(0, 1)",3,-0.05327999999999946,60.04988000000013,0.0,0.0,"(1, 2)","(0, 1)","soup('onion', 3, 20)","(5, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
264,interact,3,-0.11292000000000008,59.93696000000013,0.0,0.0,"(1, 2)","(0, 1)","soup('onion', 3, 20)","(4, 3)","(-1, 0)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
265,"(0, 1)",1,-0.17195999999999997,59.76500000000013,0.0,0.0,"(1, 3)","(0, 1)","soup('onion', 3, 20)","(4, 3)","(0, 1)",,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
266,interact,5,0.20916000000000068,59.974160000000126,0.0,0.0,"(1, 3)","(0, 1)",,"(4, 3)","(0, 1)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(1, 4):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
267,"(-1, 0)",2,-0.07883999999999958,59.895320000000126,0.0,0.0,"(1, 3)","(-1, 0)",,"(5, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(1, 4):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
268,"(-1, 0)",2,-0.07883999999999958,59.816480000000126,0.0,0.0,"(1, 3)","(-1, 0)",,"(6, 3)","(1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(1, 4):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
269,"(-1, 0)",0,-0.07883999999999958,59.73764000000013,0.0,0.0,"(1, 3)","(-1, 0)",,"(6, 2)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(1, 4):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
270,"(-1, 0)",0,-0.07883999999999958,59.65880000000013,0.0,0.0,"(1, 3)","(-1, 0)",,"(6, 1)","(0, -1)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(1, 4):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
271,"(-1, 0)",3,-0.07883999999999958,59.57996000000013,0.0,0.0,"(1, 3)","(-1, 0)",,"(5, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(1, 4):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
272,"(0, 1)",3,-0.07883999999999958,59.50112000000013,0.0,0.0,"(1, 3)","(0, 1)",,"(4, 1)","(-1, 0)",onion,"(3, 0):empty;(4, 0):soup('onion', 1, 0)","(0, 1):soup('onion', 3, 20);(0, 3):dish;(1, 0):soup('onion', 3, 20);(1, 4):soup('onion', 3, 20);(2, 0):soup('onion', 3, 20);(4, 0):soup('onion', 1, 0)"
