step,ego_action,partner_action,sparse_reward,built_in_shaped_reward,custom_base_component,custom_v2_extra_component,custom_useless_interact_component,custom_shaped_reward,total_reward,active_custom_shaping_version,late_stage,no_interaction_change,useless_counts_before,useless_counts_after
360,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
361,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
362,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
363,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
364,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
365,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
366,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
367,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
368,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
369,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
370,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
371,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
372,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
373,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
374,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
375,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
376,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
377,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
378,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
379,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
380,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
381,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
382,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
383,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
384,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
385,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
386,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
387,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
388,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
389,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
390,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
391,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
392,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
393,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
394,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
395,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
396,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
397,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
398,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
399,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
400,interact,interact,0.0,0.0,-0.030000000000000027,0.0,0.0,-0.030000000000000027,-0.030000000000000027,1,False,False,"[0, 0]","[0, 0]"
