step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
118,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 18)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 18)",40.0,49.0,3,"(-1, 0)",-0.0026000000000000246,0.0,0.0,-0.0026000000000000246,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)"
119,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)",40.0,49.0,3,"(-1, 0)",0.0964,0.0,0.0,0.0964,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
120,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0036000000000000034,0.0,0.0,-0.0036000000000000034,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
121,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0036000000000000034,0.0,0.0,-0.0036000000000000034,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
122,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0036000000000000034,0.0,0.0,-0.0036000000000000034,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
123,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0036000000000000034,0.0,0.0,-0.0036000000000000034,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
124,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0036000000000000034,0.0,0.0,-0.0036000000000000034,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
125,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.013500000000000024,0.0,0.0,-0.013500000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
126,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.01339999999999999,0.0,0.0,-0.01339999999999999,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
127,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.013299999999999958,0.0,0.0,-0.013299999999999958,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
128,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.013200000000000012,0.0,0.0,-0.013200000000000012,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
129,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.013100000000000023,0.0,0.0,-0.013100000000000023,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
130,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.013000000000000034,0.0,0.0,-0.013000000000000034,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
131,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.012900000000000002,0.0,0.0,-0.012900000000000002,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
132,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.012799999999999968,0.0,0.0,-0.012799999999999968,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
133,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.012700000000000024,0.0,0.0,-0.012700000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
134,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.012600000000000035,0.0,0.0,-0.012600000000000035,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
135,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0125,0.0,0.0,-0.0125,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
136,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.012400000000000012,0.0,0.0,-0.012400000000000012,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
137,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
138,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
139,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
140,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
141,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
142,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
143,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
144,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
145,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
146,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
147,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
148,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
149,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
150,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
151,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
152,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
153,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
154,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
155,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
156,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
157,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
158,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
159,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
160,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
161,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
162,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
163,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
164,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
165,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
166,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
167,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
168,5,interact,"(1, 2)","(-1, 0)",dish,"(1, 3)","(0, -1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,0,"(0, -1)",-0.0024000000000000024,0.0,0.0,-0.0024000000000000024,40.0,49.0,False,"(1, 2)",dish,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
