step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
108,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)"
109,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)"
110,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 11);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 11);(4, 1):soup('onion', 1, 0)"
111,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 11);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 11);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 12);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 12);(4, 1):soup('onion', 1, 0)"
112,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 12);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 12);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 13);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 13);(4, 1):soup('onion', 1, 0)"
113,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 13);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 13);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 14);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 14);(4, 1):soup('onion', 1, 0)"
114,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 14);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 14);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 15);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 15);(4, 1):soup('onion', 1, 0)"
115,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 15);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 15);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 16);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 16);(4, 1):soup('onion', 1, 0)"
116,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 16);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 16);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 17);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 17);(4, 1):soup('onion', 1, 0)"
117,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 17);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 17);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 18);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 18);(4, 1):soup('onion', 1, 0)"
118,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 18);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 18);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.015600000000000147,0.0,0.0,-0.015600000000000147,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 19);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 19);(4, 1):soup('onion', 1, 0)"
119,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 19);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 19);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",0.5783999999999999,0.0,0.0,0.5783999999999999,40.0,49.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)"
120,2,"(1, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",-0.02160000000000002,0.0,0.0,-0.02160000000000002,40.0,49.0,False,"(2, 3)",dish,"(1, 3)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)"
121,2,"(1, 0)","(2, 3)","(1, 0)",dish,"(1, 3)","(0, 1)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)",40.0,49.0,5,interact,-0.02160000000000002,0.0,0.0,-0.02160000000000002,40.0,49.0,False,"(3, 3)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)"
122,0,"(0, -1)","(3, 3)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)",40.0,49.0,3,"(-1, 0)",-0.02160000000000002,0.0,0.0,-0.02160000000000002,40.0,49.0,False,"(3, 2)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)"
123,0,"(0, -1)","(3, 2)","(0, -1)",dish,"(1, 3)","(-1, 0)",onion,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)",40.0,49.0,5,interact,-0.02160000000000002,0.0,0.0,-0.02160000000000002,40.0,49.0,False,"(3, 1)",dish,"(1, 3)",onion,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)"
124,5,interact,"(3, 1)","(0, -1)",dish,"(1, 3)","(-1, 0)",onion,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 1, 0)",40.0,49.0,1,"(0, 1)",5.3347999999999995,0.0,5.0,0.3347999999999996,40.0,54.0,False,"(3, 1)","soup('onion', 3, 20)","(1, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
125,1,"(0, 1)","(3, 1)","(0, -1)","soup('onion', 3, 20)","(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",40.0,54.0,0,"(0, -1)",0.03420000000000023,0.0,0.0,0.03420000000000023,40.0,54.0,False,"(3, 2)","soup('onion', 3, 20)","(1, 2)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
126,1,"(0, 1)","(3, 2)","(0, 1)","soup('onion', 3, 20)","(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",40.0,54.0,0,"(0, -1)",0.033600000000000026,0.0,0.0,0.033600000000000026,40.0,54.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
127,3,"(-1, 0)","(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",40.0,54.0,2,"(1, 0)",0.03300000000000036,0.0,0.0,0.03300000000000036,40.0,54.0,False,"(2, 3)","soup('onion', 3, 20)","(2, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
128,1,"(0, 1)","(2, 3)","(-1, 0)","soup('onion', 3, 20)","(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",40.0,54.0,0,"(0, -1)",-0.026999999999999958,0.0,0.0,-0.026999999999999958,40.0,54.0,False,"(2, 3)","soup('onion', 3, 20)","(2, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
129,5,interact,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(2, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",40.0,54.0,2,"(1, 0)",17.6564,20.0,0.0,-2.3436,60.0,54.0,True,"(2, 3)",,"(3, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
130,3,"(-1, 0)","(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",60.0,54.0,5,interact,3.3528,0.0,3.0,0.35279999999999995,60.0,57.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
131,5,interact,"(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",60.0,57.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,57.0,False,"(1, 3)",onion,"(2, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
132,2,"(1, 0)","(1, 3)","(-1, 0)",onion,"(2, 1)","(-1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",60.0,57.0,3,"(-1, 0)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,57.0,False,"(2, 3)",onion,"(1, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
133,5,interact,"(2, 3)","(1, 0)",onion,"(1, 1)","(-1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",60.0,57.0,1,"(0, 1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,57.0,False,"(2, 3)",onion,"(1, 2)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
134,2,"(1, 0)","(2, 3)","(1, 0)",onion,"(1, 2)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",60.0,57.0,1,"(0, 1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,57.0,False,"(3, 3)",onion,"(1, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
135,2,"(1, 0)","(3, 3)","(1, 0)",onion,"(1, 3)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",60.0,57.0,5,interact,-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,57.0,False,"(3, 3)",onion,"(1, 3)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
136,2,"(1, 0)","(3, 3)","(1, 0)",onion,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",60.0,57.0,0,"(0, -1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,57.0,False,"(3, 3)",onion,"(1, 2)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
137,0,"(0, -1)","(3, 3)","(1, 0)",onion,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",60.0,57.0,0,"(0, -1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,57.0,False,"(3, 2)",onion,"(1, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
138,0,"(0, -1)","(3, 2)","(0, -1)",onion,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",60.0,57.0,0,"(0, -1)",-0.007200000000000006,0.0,0.0,-0.007200000000000006,60.0,57.0,False,"(3, 1)",onion,"(1, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
139,5,interact,"(3, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",60.0,57.0,2,"(1, 0)",3.3491999999999997,0.0,3.0,0.3491999999999999,60.0,60.0,False,"(3, 1)",,"(2, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)"
140,1,"(0, 1)","(3, 1)","(0, -1)",,"(2, 1)","(1, 0)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)",60.0,60.0,4,"(0, 0)",-0.01080000000000001,0.0,0.0,-0.01080000000000001,60.0,60.0,False,"(3, 2)",,"(2, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)"
141,1,"(0, 1)","(3, 2)","(0, 1)",,"(2, 1)","(1, 0)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)",60.0,60.0,2,"(1, 0)",-0.01080000000000001,0.0,0.0,-0.01080000000000001,60.0,60.0,False,"(3, 3)",,"(3, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)"
142,3,"(-1, 0)","(3, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)",60.0,60.0,0,"(0, -1)",-0.01080000000000001,0.0,0.0,-0.01080000000000001,60.0,60.0,False,"(2, 3)",,"(3, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)"
143,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(3, 1)","(0, -1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)",60.0,60.0,5,interact,3.3456,0.0,3.0,0.3456,60.0,63.0,False,"(1, 3)",,"(3, 1)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)"
144,5,interact,"(1, 3)","(-1, 0)",,"(3, 1)","(0, -1)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)",60.0,63.0,3,"(-1, 0)",-0.014400000000000012,0.0,0.0,-0.014400000000000012,60.0,63.0,False,"(1, 3)",onion,"(2, 1)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)"
145,2,"(1, 0)","(1, 3)","(-1, 0)",onion,"(2, 1)","(-1, 0)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)",60.0,63.0,3,"(-1, 0)",-0.014400000000000012,0.0,0.0,-0.014400000000000012,60.0,63.0,False,"(2, 3)",onion,"(1, 1)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)"
146,5,interact,"(2, 3)","(1, 0)",onion,"(1, 1)","(-1, 0)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)",60.0,63.0,1,"(0, 1)",-0.014400000000000012,0.0,0.0,-0.014400000000000012,60.0,63.0,False,"(2, 3)",onion,"(1, 2)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)"
147,5,interact,"(2, 3)","(1, 0)",onion,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)",60.0,63.0,1,"(0, 1)",-0.014400000000000012,0.0,0.0,-0.014400000000000012,60.0,63.0,False,"(2, 3)",onion,"(1, 3)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)"
148,2,"(1, 0)","(2, 3)","(1, 0)",onion,"(1, 3)","(0, 1)",,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)",60.0,63.0,5,interact,-0.014400000000000012,0.0,0.0,-0.014400000000000012,60.0,63.0,False,"(3, 3)",onion,"(1, 3)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)"
149,0,"(0, -1)","(3, 3)","(1, 0)",onion,"(1, 3)","(0, 1)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)",60.0,63.0,0,"(0, -1)",-0.014400000000000012,0.0,0.0,-0.014400000000000012,60.0,63.0,False,"(3, 2)",onion,"(1, 2)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)"
150,0,"(0, -1)","(3, 2)","(0, -1)",onion,"(1, 2)","(0, -1)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)",60.0,63.0,0,"(0, -1)",-0.014400000000000012,0.0,0.0,-0.014400000000000012,60.0,63.0,False,"(3, 1)",onion,"(1, 1)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)"
151,5,interact,"(3, 1)","(0, -1)",onion,"(1, 1)","(0, -1)",onion,"(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 2, 0);(4, 1):soup('onion', 2, 0)",60.0,63.0,2,"(1, 0)",3.4608,0.0,3.0,0.4608000000000001,60.0,66.0,False,"(3, 1)",,"(2, 1)",onion,"(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 2, 0)"
152,1,"(0, 1)","(3, 1)","(0, -1)",,"(2, 1)","(1, 0)",onion,"(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 1);(4, 1):soup('onion', 2, 0)",60.0,66.0,4,"(0, 0)",-0.019200000000000016,0.0,0.0,-0.019200000000000016,60.0,66.0,False,"(3, 2)",,"(2, 1)",onion,"(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 2, 0)"
153,1,"(0, 1)","(3, 2)","(0, 1)",,"(2, 1)","(1, 0)",onion,"(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 2);(4, 1):soup('onion', 2, 0)",60.0,66.0,2,"(1, 0)",-0.019200000000000016,0.0,0.0,-0.019200000000000016,60.0,66.0,False,"(3, 3)",,"(3, 1)",onion,"(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 2, 0)"
154,3,"(-1, 0)","(3, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,"(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 3);(4, 1):soup('onion', 2, 0)",60.0,66.0,5,interact,3.456,0.0,3.0,0.45599999999999985,60.0,69.0,False,"(2, 3)",,"(3, 1)",,"(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 3, 1)","(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 3, 1)"
155,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 3, 1)","(3, 0):soup('onion', 3, 4);(4, 1):soup('onion', 3, 1)",60.0,69.0,3,"(-1, 0)",-0.02400000000000002,0.0,0.0,-0.02400000000000002,60.0,69.0,False,"(1, 3)",,"(2, 1)",,"(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 3, 2)","(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 3, 2)"
156,0,"(0, -1)","(1, 3)","(-1, 0)",,"(2, 1)","(-1, 0)",,"(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 3, 2)","(3, 0):soup('onion', 3, 5);(4, 1):soup('onion', 3, 2)",60.0,69.0,3,"(-1, 0)",-0.02400000000000002,0.0,0.0,-0.02400000000000002,60.0,69.0,False,"(1, 2)",,"(1, 1)",,"(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 3, 3)","(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 3, 3)"
157,3,"(-1, 0)","(1, 2)","(0, -1)",,"(1, 1)","(-1, 0)",,"(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 3, 3)","(3, 0):soup('onion', 3, 6);(4, 1):soup('onion', 3, 3)",60.0,69.0,2,"(1, 0)",-0.02400000000000002,0.0,0.0,-0.02400000000000002,60.0,69.0,False,"(1, 2)",,"(2, 1)",,"(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 3, 4)","(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 3, 4)"
158,5,interact,"(1, 2)","(-1, 0)",,"(2, 1)","(1, 0)",,"(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 3, 4)","(3, 0):soup('onion', 3, 7);(4, 1):soup('onion', 3, 4)",60.0,69.0,3,"(-1, 0)",2.976,0.0,3.0,-0.02400000000000002,60.0,72.0,False,"(1, 2)",dish,"(1, 1)",,"(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 3, 5)","(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 3, 5)"
159,1,"(0, 1)","(1, 2)","(-1, 0)",dish,"(1, 1)","(-1, 0)",,"(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 3, 5)","(3, 0):soup('onion', 3, 8);(4, 1):soup('onion', 3, 5)",60.0,72.0,1,"(0, 1)",-0.02400000000000002,0.0,0.0,-0.02400000000000002,60.0,72.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 3, 6)","(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 3, 6)"
160,4,"(0, 0)","(1, 3)","(0, 1)",dish,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 3, 6)","(3, 0):soup('onion', 3, 9);(4, 1):soup('onion', 3, 6)",60.0,72.0,2,"(1, 0)",-0.02400000000000002,0.0,0.0,-0.02400000000000002,60.0,72.0,False,"(1, 3)",dish,"(1, 2)",,"(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 3, 7)","(3, 0):soup('onion', 3, 10);(4, 1):soup('onion', 3, 7)"
