step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
113,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 18)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 18)",40.0,49.0,5,interact,0.0,0.0,0.0,0.0,40.0,49.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)"
114,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)",40.0,49.0,5,interact,0.0,0.0,0.0,0.0,40.0,49.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
115,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",40.0,49.0,5,interact,5.0,0.0,5.0,0.0,40.0,54.0,False,"(1, 2)",onion,"(3, 1)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
116,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,54.0,1,"(0, 1)",0.0,0.0,0.0,0.0,40.0,54.0,False,"(1, 1)",onion,"(3, 2)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
117,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 2)","(0, 1)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,54.0,1,"(0, 1)",0.0,0.0,0.0,0.0,40.0,54.0,False,"(2, 1)",onion,"(3, 3)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
118,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,54.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,40.0,54.0,False,"(3, 1)",onion,"(2, 3)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
119,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",40.0,54.0,1,"(0, 1)",3.0,0.0,3.0,0.0,40.0,57.0,False,"(3, 1)",,"(2, 3)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
120,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",40.0,57.0,5,interact,20.0,20.0,0.0,0.0,60.0,57.0,True,"(3, 2)",,"(2, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
121,1,"(0, 1)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",60.0,57.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,60.0,57.0,False,"(3, 3)",,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
122,5,interact,"(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",60.0,57.0,5,interact,0.0,0.0,0.0,0.0,60.0,57.0,False,"(3, 3)",,"(1, 3)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
123,5,interact,"(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",60.0,57.0,0,"(0, -1)",0.0,0.0,0.0,0.0,60.0,57.0,False,"(3, 3)",,"(1, 2)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
124,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(0, -1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",60.0,57.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,60.0,57.0,False,"(2, 3)",,"(1, 2)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
125,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 2)","(-1, 0)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",60.0,57.0,0,"(0, -1)",0.0,0.0,0.0,0.0,60.0,57.0,False,"(1, 3)",,"(1, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
126,5,interact,"(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",60.0,57.0,2,"(1, 0)",0.0,0.0,0.0,0.0,60.0,57.0,False,"(1, 3)",onion,"(2, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
127,2,"(1, 0)","(1, 3)","(-1, 0)",onion,"(2, 1)","(1, 0)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",60.0,57.0,2,"(1, 0)",0.0,0.0,0.0,0.0,60.0,57.0,False,"(2, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
128,1,"(0, 1)","(2, 3)","(1, 0)",onion,"(3, 1)","(1, 0)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",60.0,57.0,5,interact,3.0,0.0,3.0,0.0,60.0,60.0,False,"(2, 3)",onion,"(3, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)"
129,2,"(1, 0)","(2, 3)","(0, 1)",onion,"(3, 1)","(1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)",60.0,60.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,60.0,60.0,False,"(3, 3)",onion,"(2, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)"
130,0,"(0, -1)","(3, 3)","(1, 0)",onion,"(2, 1)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)",60.0,60.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,60.0,60.0,False,"(3, 2)",onion,"(1, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)"
131,0,"(0, -1)","(3, 2)","(0, -1)",onion,"(1, 1)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)",60.0,60.0,1,"(0, 1)",0.0,0.0,0.0,0.0,60.0,60.0,False,"(3, 1)",onion,"(1, 2)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)"
132,2,"(1, 0)","(3, 1)","(0, -1)",onion,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)",60.0,60.0,5,interact,0.0,0.0,0.0,0.0,60.0,60.0,False,"(3, 1)",onion,"(1, 2)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)"
133,5,interact,"(3, 1)","(1, 0)",onion,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)",60.0,60.0,5,interact,3.0,0.0,3.0,0.0,60.0,63.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 1)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 1)"
134,2,"(1, 0)","(3, 1)","(1, 0)",,"(1, 2)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 1)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 1)",60.0,63.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,60.0,63.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 2)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 2)"
135,1,"(0, 1)","(3, 1)","(1, 0)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 2)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 2)",60.0,63.0,5,interact,3.0,0.0,3.0,0.0,60.0,66.0,False,"(3, 2)",,"(1, 2)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 3)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 3)"
136,1,"(0, 1)","(3, 2)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 3)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 3)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(3, 3)",,"(1, 2)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 4)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 4)"
137,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 4)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 4)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(2, 3)",,"(1, 2)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 5)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 5)"
138,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 2)","(-1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 5)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 5)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",,"(1, 2)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 6)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 6)"
139,5,interact,"(1, 3)","(-1, 0)",,"(1, 2)","(-1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 6)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 6)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(1, 2)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 7)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 7)"
140,5,interact,"(1, 3)","(-1, 0)",onion,"(1, 2)","(-1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 7)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 7)",60.0,66.0,0,"(0, -1)",0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(1, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 8)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 8)"
141,5,interact,"(1, 3)","(-1, 0)",onion,"(1, 1)","(0, -1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 8)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 8)",60.0,66.0,2,"(1, 0)",0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(2, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 9)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 9)"
142,5,interact,"(1, 3)","(-1, 0)",onion,"(2, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 9)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 9)",60.0,66.0,2,"(1, 0)",0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 10)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 10)"
143,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 10)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 10)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 11)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 11)"
144,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 11)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 11)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 12)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 12)"
145,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 12)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 12)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 13)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 13)"
146,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 13)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 13)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 14)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 14)"
147,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 14)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 14)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 15)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 15)"
148,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 15)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 15)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 16)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 16)"
149,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 16)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 16)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 17)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 17)"
150,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 17)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 17)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 18)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 18)"
151,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 18)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 18)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)"
152,5,interact,"(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 19)",60.0,66.0,5,interact,0.0,0.0,0.0,0.0,60.0,66.0,False,"(1, 3)",onion,"(3, 1)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)"
153,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 3, 20)",60.0,66.0,5,interact,5.0,0.0,5.0,0.0,60.0,71.0,False,"(1, 2)",onion,"(3, 1)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
154,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",60.0,71.0,1,"(0, 1)",0.0,0.0,0.0,0.0,60.0,71.0,False,"(1, 1)",onion,"(3, 2)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
155,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 2)","(0, 1)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",60.0,71.0,1,"(0, 1)",0.0,0.0,0.0,0.0,60.0,71.0,False,"(2, 1)",onion,"(3, 3)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
156,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",60.0,71.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,60.0,71.0,False,"(3, 1)",onion,"(2, 3)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty"
157,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):empty",60.0,71.0,1,"(0, 1)",3.0,0.0,3.0,0.0,60.0,74.0,False,"(3, 1)",,"(2, 3)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
158,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",60.0,74.0,5,interact,20.0,20.0,0.0,0.0,80.0,74.0,True,"(3, 2)",,"(2, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
159,1,"(0, 1)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",80.0,74.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,80.0,74.0,False,"(3, 3)",,"(1, 3)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
160,5,interact,"(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",80.0,74.0,5,interact,0.0,0.0,0.0,0.0,80.0,74.0,False,"(3, 3)",,"(1, 3)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
161,5,interact,"(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",80.0,74.0,0,"(0, -1)",0.0,0.0,0.0,0.0,80.0,74.0,False,"(3, 3)",,"(1, 2)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
162,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(0, -1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",80.0,74.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,80.0,74.0,False,"(2, 3)",,"(1, 2)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
163,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 2)","(-1, 0)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",80.0,74.0,0,"(0, -1)",0.0,0.0,0.0,0.0,80.0,74.0,False,"(1, 3)",,"(1, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
164,5,interact,"(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",80.0,74.0,2,"(1, 0)",0.0,0.0,0.0,0.0,80.0,74.0,False,"(1, 3)",onion,"(2, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
165,2,"(1, 0)","(1, 3)","(-1, 0)",onion,"(2, 1)","(1, 0)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",80.0,74.0,2,"(1, 0)",0.0,0.0,0.0,0.0,80.0,74.0,False,"(2, 3)",onion,"(3, 1)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)"
166,1,"(0, 1)","(2, 3)","(1, 0)",onion,"(3, 1)","(1, 0)",onion,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 1, 0)",80.0,74.0,5,interact,3.0,0.0,3.0,0.0,80.0,77.0,False,"(2, 3)",onion,"(3, 1)",,"(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 1, 0);(4, 1):soup('onion', 2, 0)"
